id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,geometry span,115,75,27,37,440,ship,baseline,monotonic-signal
g002,atlas pressure,79,11,18,37,286,ship,edge,drag-penalty
g003,shader drift,109,17,15,97,508,ship,recovery,confidence-floor
g004,render budget,39,57,36,33,168,watch,negative,lane-boundary
g005,geometry span,52,10,27,49,210,ship,baseline,monotonic-signal
g006,atlas pressure,62,24,24,61,284,ship,edge,drag-penalty
g007,shader drift,114,33,45,72,429,ship,recovery,confidence-floor
g008,render budget,56,40,15,82,342,ship,negative,lane-boundary
g009,geometry span,74,11,23,48,283,ship,baseline,monotonic-signal
g010,atlas pressure,43,34,7,36,221,ship,edge,drag-penalty
g011,shader drift,75,13,43,34,220,ship,recovery,confidence-floor
g012,render budget,50,40,20,81,312,ship,negative,lane-boundary
g013,geometry span,41,21,33,23,124,watch,baseline,monotonic-signal
g014,atlas pressure,40,49,39,84,259,ship,edge,drag-penalty
g015,shader drift,87,31,23,33,312,ship,recovery,confidence-floor
g016,render budget,70,59,37,98,391,ship,negative,lane-boundary
g017,geometry span,65,41,4,49,326,ship,baseline,monotonic-signal
g018,atlas pressure,66,34,10,72,356,ship,edge,drag-penalty
g019,shader drift,70,33,14,45,305,ship,recovery,confidence-floor
g020,render budget,32,70,18,36,202,ship,negative,lane-boundary
g021,geometry span,104,21,42,36,321,ship,baseline,monotonic-signal
g022,atlas pressure,56,69,35,96,359,ship,edge,drag-penalty
g023,shader drift,79,61,33,32,296,ship,recovery,confidence-floor
g024,render budget,94,24,12,48,378,ship,negative,lane-boundary
g025,geometry span,105,37,45,60,382,ship,baseline,monotonic-signal
g026,atlas pressure,114,17,42,71,417,ship,edge,drag-penalty
g027,shader drift,34,45,21,81,267,ship,recovery,confidence-floor
g028,render budget,86,61,12,47,389,ship,negative,lane-boundary
g029,geometry span,115,72,9,35,469,ship,baseline,monotonic-signal
g030,atlas pressure,45,10,30,33,151,watch,edge,drag-penalty
g031,shader drift,102,16,42,80,398,ship,recovery,confidence-floor
g032,render budget,68,22,8,22,254,ship,negative,lane-boundary
g033,geometry span,32,62,34,83,256,ship,baseline,monotonic-signal
g034,atlas pressure,62,15,28,32,209,ship,edge,drag-penalty
g035,shader drift,80,29,5,97,453,ship,recovery,confidence-floor
g036,render budget,93,38,18,48,377,ship,negative,lane-boundary
g037,geometry span,103,45,24,71,448,ship,baseline,monotonic-signal
g038,atlas pressure,67,16,8,44,289,ship,edge,drag-penalty
g039,shader drift,97,39,22,35,356,ship,recovery,confidence-floor
g040,render budget,115,18,31,35,371,ship,negative,lane-boundary
g041,geometry span,84,45,37,95,413,ship,baseline,monotonic-signal
g042,atlas pressure,116,26,41,31,354,ship,edge,drag-penalty
g043,shader drift,91,54,45,47,331,ship,recovery,confidence-floor
g044,render budget,82,36,27,59,346,ship,negative,lane-boundary
g045,geometry span,81,64,20,70,407,ship,baseline,monotonic-signal
g046,atlas pressure,40,46,18,80,290,ship,edge,drag-penalty
g047,shader drift,111,39,39,46,386,ship,recovery,confidence-floor
g048,render budget,106,38,30,34,364,ship,negative,lane-boundary
g049,geometry span,107,75,27,32,406,ship,baseline,monotonic-signal
g050,atlas pressure,111,26,6,79,505,ship,edge,drag-penalty
g051,shader drift,73,74,39,21,257,ship,recovery,confidence-floor
g052,render budget,57,66,36,82,329,ship,negative,lane-boundary
g053,geometry span,97,29,15,31,352,ship,baseline,monotonic-signal
g054,atlas pressure,32,42,27,96,276,ship,edge,drag-penalty
g055,shader drift,47,22,35,47,187,ship,recovery,confidence-floor
g056,render budget,58,50,19,70,326,ship,negative,lane-boundary
g057,geometry span,67,66,13,43,327,ship,baseline,monotonic-signal
g058,atlas pressure,75,77,32,34,306,ship,edge,drag-penalty
g059,shader drift,39,15,45,34,110,watch,recovery,confidence-floor
g060,render budget,68,21,9,94,395,ship,negative,lane-boundary
g061,geometry span,86,27,35,30,275,ship,baseline,monotonic-signal
g062,atlas pressure,55,67,7,46,310,ship,edge,drag-penalty
g063,shader drift,109,20,16,58,431,ship,recovery,confidence-floor
g064,render budget,73,34,22,69,347,ship,negative,lane-boundary
g065,geometry span,103,43,26,79,458,ship,baseline,monotonic-signal
g066,atlas pressure,33,50,30,45,179,ship,edge,drag-penalty
g067,shader drift,46,21,12,33,201,ship,recovery,confidence-floor
g068,render budget,56,44,5,31,264,ship,negative,lane-boundary
g069,geometry span,108,23,45,78,413,ship,baseline,monotonic-signal
g070,atlas pressure,50,50,24,20,192,ship,edge,drag-penalty
g071,shader drift,68,31,15,81,367,ship,recovery,confidence-floor
